0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
36.98,41.93,41.09,40.0,39.94,42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89
41.93,41.09,40.0,39.94,42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72
41.09,40.0,39.94,42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79
40.0,39.94,42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54
39.94,42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14
42.3,40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94
40.01,38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88
38.9,32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65
32.91,34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1
34.0,39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78
39.34,54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91
54.02,49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07
49.99,67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9
67.15,47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0
47.4,46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86
46.14,45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66
45.68,39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3
39.93,43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49
43.46,37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16
37.15,34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1
34.6,34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82
34.49,34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89
34.6,38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89
38.7,56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81
56.74,62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88
62.02,60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66
60.54,59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68
59.7,59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55
59.57,53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86
53.22,51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86,37.33
51.39,50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86,37.33,37.0
50.35,49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86,37.33,37.0,39.5
49.78,48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86,37.33,37.0,39.5,49.7
48.92,74.2,58.14,108.79,104.94,73.8,54.8,59.85,47.8,39.9,35.07,34.74,35.87,36.74,39.78,59.0,68.88,56.06,65.49,60.0,68.75,82.79,63.17,63.39,64.66,68.7,87.85,155.83,108.86,79.35,65.66,63.19,58.51,54.95,50.18,45.88,45.26,45.4,49.72,70.02,92.81,93.1,85.0,82.58,76.6,72.29,70.0,71.78,64.7,72.69,86.98,134.87,107.46,70.0,58.61,54.71,53.29,37.05,37.07,37.99,35.97,35.54,35.93,38.4,37.02,38.96,39.89,44.72,44.79,46.54,41.14,44.94,38.88,42.65,48.1,44.78,40.91,37.07,35.9,40.0,45.86,39.66,35.3,35.49,33.16,30.1,29.82,30.89,30.89,33.81,37.88,40.66,41.68,42.55,41.86,37.33,37.0,39.5,49.7,63.25
